review_text,rating,scrape_date,review_date,category,word_count
"I like the red wine here, the cocktails are not bad, and the view is great! Recommend",5,1/2/2026,1/4/2020,Drinks & Alcohol,17
This is pretty good for New Year's Eve.,5,1/2/2026,1/4/2020,Service & Staff,8
Nice atmosphere but the price is in the upper middle range. Crowded on weekends but quiet on weekdays.,4,1/2/2026,1/4/2019,Crowd & Atmosphere,18
Nice atmosphere but the price is in the upper middle range. Crowded on weekends but quiet on weekdays.,4,1/2/2026,1/4/2019,Service & Staff,18
Nice atmosphere but the price is in the upper middle range. Crowded on weekends but quiet on weekdays.,4,1/2/2026,1/4/2019,Price & Entry,18
Adi’s bartender is super good❤️❤️❤️❤️He’s also very handsome😊 …,5,1/2/2026,1/3/2023,Drinks & Alcohol,9
"Being in a high-consumption area in Taipei, you will get good service if you spend money. This is the reality!",3,1/2/2026,1/4/2018,Service & Staff,20
"Being in a high-consumption area in Taipei, you will get good service if you spend money. This is the reality!",3,1/2/2026,1/4/2018,Price & Entry,20
Great music; the second-floor terrace is the perfect place for a New Year's Eve celebration; experience the Taipei 101 fireworks up close.,5,1/2/2026,1/4/2018,Music & DJ,22
Great music; the second-floor terrace is the perfect place for a New Year's Eve celebration; experience the Taipei 101 fireworks up close.,5,1/2/2026,1/4/2018,Facilities & Safety,22
"The cocktails are delicious, the atmosphere is great, and it's comfortable both indoors and outdoors.",5,1/2/2026,1/4/2019,Drinks & Alcohol,15
"The cocktails are delicious, the atmosphere is great, and it's comfortable both indoors and outdoors.",5,1/2/2026,1/4/2019,Crowd & Atmosphere,15
"The cocktails are delicious, the atmosphere is great, and it's comfortable both indoors and outdoors.",5,1/2/2026,1/4/2019,Service & Staff,15
"Great music, great drinks, and a great atmosphere!",5,1/2/2026,1/4/2018,Music & DJ,8
"Great music, great drinks, and a great atmosphere!",5,1/2/2026,1/4/2018,Drinks & Alcohol,8
"Great music, great drinks, and a great atmosphere!",5,1/2/2026,1/4/2018,Crowd & Atmosphere,8
There is a golden retriever with poor service attitude,1,1/2/2026,1/2/2025,Service & Staff,9
"Beautiful scenery, good atmosphere, medium to high price",4,1/2/2026,1/3/2023,Crowd & Atmosphere,8
"Beautiful scenery, good atmosphere, medium to high price",4,1/2/2026,1/3/2023,Service & Staff,8
"Beautiful scenery, good atmosphere, medium to high price",4,1/2/2026,1/3/2023,Price & Entry,8
"Overall, it's still a bar I like very much in Taipei",5,1/2/2026,1/3/2023,Drinks & Alcohol,11
"Good wine, good people, good Nono",5,1/2/2026,1/4/2019,Drinks & Alcohol,6
"Good wine, good people, good Nono",5,1/2/2026,1/4/2019,Crowd & Atmosphere,6
"Sam, the PR, is excellent. I recommend contacting him for private room reservations. …",5,1/2/2026,1/3/2023,Service & Staff,14
"Sam, the PR, is excellent. I recommend contacting him for private room reservations. …",5,1/2/2026,1/3/2023,Facilities & Safety,14
"We went in and there was no one there yet, and even then they couldn't serve us properly, so we left. Sad.",1,1/2/2026,1/3/2023,Service & Staff,22
"Medium to high cost, but the Taipei 101 background is great.",5,1/2/2026,1/4/2019,Price & Entry,11
"Medium to high cost, but the Taipei 101 background is great.",5,1/2/2026,1/4/2019,Facilities & Safety,11
"Beautiful lighting and good atmosphere, it feels like home",5,1/2/2026,1/3/2021,Crowd & Atmosphere,9
"It offers views of Taipei 101, has a great atmosphere, and excellent service.",4,1/2/2026,1/4/2018,Crowd & Atmosphere,13
"It offers views of Taipei 101, has a great atmosphere, and excellent service.",4,1/2/2026,1/4/2018,Service & Staff,13
A great place for drinks on weekends,5,1/2/2026,1/3/2023,Drinks & Alcohol,7
A great place for drinks on weekends,5,1/2/2026,1/3/2023,Facilities & Safety,7
"Great atmosphere, a great place for gatherings 👍🏻 …",5,1/2/2026,1/3/2021,Crowd & Atmosphere,9
"Great atmosphere, a great place for gatherings 👍🏻 …",5,1/2/2026,1/3/2021,Facilities & Safety,9
It's hard to drink,1,1/2/2026,2/6/2025,Drinks & Alcohol,4
"The cocktails, both red and white wines, tasted absolutely awful.",2,1/2/2026,1/3/2023,Drinks & Alcohol,10
The security officer was very rude and didn't brush his teeth.,1,1/2/2026,1/3/2021,Service & Staff,11
"The sun is so strong, I don't even put up a shed.",3,1/2/2026,1/4/2020,Drinks & Alcohol,12
It's a place where you can relax.,3,1/2/2026,1/4/2020,Facilities & Safety,7
"Great atmosphere, good drinks",5,1/2/2026,1/3/2022,Drinks & Alcohol,4
"Great atmosphere, good drinks",5,1/2/2026,1/3/2022,Crowd & Atmosphere,4
The atmosphere and scenery are good~,5,1/2/2026,1/4/2020,Crowd & Atmosphere,6
Taipei's young people's gathering spot,4,1/2/2026,1/3/2024,Crowd & Atmosphere,5
"The year-end party is held here, open-air venue",5,1/2/2026,1/3/2022,Crowd & Atmosphere,8
"High-end decoration, good environment and atmosphere",5,1/2/2026,1/4/2020,Crowd & Atmosphere,6
"The atmosphere and scenery are super impressive, it's worth it!",5,1/2/2026,1/4/2018,Crowd & Atmosphere,10
"The atmosphere and scenery are super impressive, it's worth it!",5,1/2/2026,1/4/2018,Service & Staff,10
"The atmosphere and scenery are super impressive, it's worth it!",5,1/2/2026,1/4/2018,Price & Entry,10
"Delicious drinks, high-end bar, beautiful night view",5,1/2/2026,1/3/2021,Drinks & Alcohol,7
The wine is terrible and the attitude is terrible,1,1/2/2026,1/4/2020,Drinks & Alcohol,9
The wine is terrible and the attitude is terrible,1,1/2/2026,1/4/2020,Service & Staff,9
Beautiful outdoor area,4,1/2/2026,1/2/2025,Service & Staff,3
"Great atmosphere, perfect for friends to get together.",5,1/2/2026,1/3/2021,Crowd & Atmosphere,8
Beautiful view. Wine is a bit expensive.,4,1/2/2026,1/4/2020,Drinks & Alcohol,7
Beautiful view. Wine is a bit expensive.,4,1/2/2026,1/4/2020,Price & Entry,7
Okay. It seems like a place where Tao Mings would come.,4,1/2/2026,1/3/2021,Facilities & Safety,11
I really love the atmosphere here ❤️,4,1/2/2026,1/3/2021,Crowd & Atmosphere,7
"Terrible door reception, terrible service.",1,1/2/2026,1/4/2018,Service & Staff,5
The wine is terrible and there is no innovation,1,1/2/2026,1/4/2020,Drinks & Alcohol,9
The atmosphere music is great,5,1/2/2026,1/4/2019,Music & DJ,5
The atmosphere music is great,5,1/2/2026,1/4/2019,Crowd & Atmosphere,5
"Nice bar, but very ""posh""",3,1/2/2026,1/4/2020,Drinks & Alcohol,5
Great atmosphere,5,1/2/2026,1/4/2019,Crowd & Atmosphere,2
Taipei's best bars,5,1/2/2026,1/3/2022,Drinks & Alcohol,3
"Great atmosphere, a great place to pick up girls",4,1/2/2026,1/4/2020,Crowd & Atmosphere,9
"Great atmosphere, a great place to pick up girls",4,1/2/2026,1/4/2020,Facilities & Safety,9
Bar with a good atmosphere!,5,1/2/2026,1/4/2019,Drinks & Alcohol,5
Bar with a good atmosphere!,5,1/2/2026,1/4/2019,Crowd & Atmosphere,5
The group of receptionists at the door are astonishing,1,1/2/2026,1/4/2019,Service & Staff,9
The receptionist at the door is arrogant!!,1,1/2/2026,1/4/2018,Service & Staff,7
The wine is so hard to drink,2,1/2/2026,1/3/2023,Drinks & Alcohol,7
"Trendy bar, lots of ice cubes",3,1/2/2026,1/3/2024,Drinks & Alcohol,6
The bar staff are very nice.,5,1/2/2026,1/4/2020,Drinks & Alcohol,6
The bar staff are very nice.,5,1/2/2026,1/4/2020,Service & Staff,6
Excellent service!,4,1/2/2026,1/4/2020,Service & Staff,2
The atmosphere was great.,5,1/2/2026,1/3/2022,Crowd & Atmosphere,4
1F staff were rude.,1,1/2/2026,1/4/2020,Service & Staff,4
A place with strength,4,1/2/2026,1/4/2020,Facilities & Safety,4
Fun,5,1/2/2026,1/3/2024,Crowd & Atmosphere,1
Excellent service 👍👍 …,5,1/2/2026,1/4/2019,Service & Staff,4
praise,5,1/2/2026,1/3/2021,Service & Staff,1
