review_text,rating,scrape_date,review_date,category,word_count
The perfect place to have fun in Taipei! Love the music!,5,2026-01-02,2024-01-03,Music & DJ,11
The perfect place to have fun in Taipei! Love the music!,5,2026-01-02,2024-01-03,Crowd & Atmosphere,11
The perfect place to have fun in Taipei! Love the music!,5,2026-01-02,2024-01-03,Facilities & Safety,11
"Went to KOR for my first time in Taiwan and it was great! Excellent customer service, the bartenders were personable and attentive. They also get you right on the drinks. Definitely recommend .",5,2026-01-02,2025-01-02,Drinks & Alcohol,33
"Went to KOR for my first time in Taiwan and it was great! Excellent customer service, the bartenders were personable and attentive. They also get you right on the drinks. Definitely recommend .",5,2026-01-02,2025-01-02,Service & Staff,33
We had lots of fun !! Thank you Joy for the wonderful service !!!,5,2026-01-02,2025-01-02,Crowd & Atmosphere,14
We had lots of fun !! Thank you Joy for the wonderful service !!!,5,2026-01-02,2025-01-02,Service & Staff,14
"Kor has amazing hip hop music and the vibe is chill and comfortable, a perfect spot for unwinding after work. Joy has been especially kind, she’s been giving helpful advice and she’s been welcoming and friendly to us throughout our whole stay. definitely recommend!!!",5,2026-01-02,2024-01-03,Music & DJ,44
"Kor has amazing hip hop music and the vibe is chill and comfortable, a perfect spot for unwinding after work. Joy has been especially kind, she’s been giving helpful advice and she’s been welcoming and friendly to us throughout our whole stay. definitely recommend!!!",5,2026-01-02,2024-01-03,Crowd & Atmosphere,44
"Kor has amazing hip hop music and the vibe is chill and comfortable, a perfect spot for unwinding after work. Joy has been especially kind, she’s been giving helpful advice and she’s been welcoming and friendly to us throughout our whole stay. definitely recommend!!!",5,2026-01-02,2024-01-03,Service & Staff,44
Chen is very friendly and nice. His service standard is excellent. He gave us free shots and fries. Had a great experience here. Will definitely come back.,5,2026-01-02,2024-01-03,Drinks & Alcohol,27
Chen is very friendly and nice. His service standard is excellent. He gave us free shots and fries. Had a great experience here. Will definitely come back.,5,2026-01-02,2024-01-03,Crowd & Atmosphere,27
Chen is very friendly and nice. His service standard is excellent. He gave us free shots and fries. Had a great experience here. Will definitely come back.,5,2026-01-02,2024-01-03,Service & Staff,27
Chen is very friendly and nice. His service standard is excellent. He gave us free shots and fries. Had a great experience here. Will definitely come back.,5,2026-01-02,2024-01-03,Price & Entry,27
Chen is very friendly and nice. His service standard is excellent. He gave us free shots and fries. Had a great experience here. Will definitely come back.,5,2026-01-02,2024-01-03,Facilities & Safety,27
"I am a foreigner and only speak english, the staff was super friendly , spoke good english and made delightful conversation! The atmosphere is beautiful and the drinks are unique and delicious! Definitely recommended trying the Guava drink!",5,2026-01-02,2024-01-03,Drinks & Alcohol,38
"I am a foreigner and only speak english, the staff was super friendly , spoke good english and made delightful conversation! The atmosphere is beautiful and the drinks are unique and delicious! Definitely recommended trying the Guava drink!",5,2026-01-02,2024-01-03,Crowd & Atmosphere,38
"I am a foreigner and only speak english, the staff was super friendly , spoke good english and made delightful conversation! The atmosphere is beautiful and the drinks are unique and delicious! Definitely recommended trying the Guava drink!",5,2026-01-02,2024-01-03,Service & Staff,38
"Atmosphere was luxurious and chic. Vincente was so friendly. Drink was delicious, can’t recommend enough! Definitely stop by if you’re in Taipei.",5,2026-01-02,2024-01-03,Drinks & Alcohol,22
"Atmosphere was luxurious and chic. Vincente was so friendly. Drink was delicious, can’t recommend enough! Definitely stop by if you’re in Taipei.",5,2026-01-02,2024-01-03,Crowd & Atmosphere,22
"Atmosphere was luxurious and chic. Vincente was so friendly. Drink was delicious, can’t recommend enough! Definitely stop by if you’re in Taipei.",5,2026-01-02,2024-01-03,Service & Staff,22
Our server was extremely friendly and spoke amazing English. We got two rounds of shots on the house. Their cocktails were great and aesthetic,5,2026-01-02,2025-01-02,Drinks & Alcohol,24
Our server was extremely friendly and spoke amazing English. We got two rounds of shots on the house. Their cocktails were great and aesthetic,5,2026-01-02,2025-01-02,Crowd & Atmosphere,24
Our server was extremely friendly and spoke amazing English. We got two rounds of shots on the house. Their cocktails were great and aesthetic,5,2026-01-02,2025-01-02,Service & Staff,24
"One of my favorite bar/club in Taipei. This is one fine place you need to dress well but the music, drinks and food are all great. It definitely worth you dressing formal to get in. It is always so packed on weekends that you know you are going to have a good time. Anyway, highly recommend!!!",5,2026-01-02,2021-01-03,Music & DJ,56
"One of my favorite bar/club in Taipei. This is one fine place you need to dress well but the music, drinks and food are all great. It definitely worth you dressing formal to get in. It is always so packed on weekends that you know you are going to have a good time. Anyway, highly recommend!!!",5,2026-01-02,2021-01-03,Drinks & Alcohol,56
"One of my favorite bar/club in Taipei. This is one fine place you need to dress well but the music, drinks and food are all great. It definitely worth you dressing formal to get in. It is always so packed on weekends that you know you are going to have a good time. Anyway, highly recommend!!!",5,2026-01-02,2021-01-03,Crowd & Atmosphere,56
"One of my favorite bar/club in Taipei. This is one fine place you need to dress well but the music, drinks and food are all great. It definitely worth you dressing formal to get in. It is always so packed on weekends that you know you are going to have a good time. Anyway, highly recommend!!!",5,2026-01-02,2021-01-03,Price & Entry,56
"One of my favorite bar/club in Taipei. This is one fine place you need to dress well but the music, drinks and food are all great. It definitely worth you dressing formal to get in. It is always so packed on weekends that you know you are going to have a good time. Anyway, highly recommend!!!",5,2026-01-02,2021-01-03,Facilities & Safety,56
"I went there first time on last Friday 8/25. The bartender has a poker face and a bad attitude (the one wearing a hat and glasses). The first time I ordered tequila, I asked him for a lemon, but he was unwilling to give me more than one, …",1,2026-01-02,2024-01-03,Drinks & Alcohol,49
"I went there first time on last Friday 8/25. The bartender has a poker face and a bad attitude (the one wearing a hat and glasses). The first time I ordered tequila, I asked him for a lemon, but he was unwilling to give me more than one, …",1,2026-01-02,2024-01-03,Service & Staff,49
"I went there first time on last Friday 8/25. The bartender has a poker face and a bad attitude (the one wearing a hat and glasses). The first time I ordered tequila, I asked him for a lemon, but he was unwilling to give me more than one, …",1,2026-01-02,2024-01-03,Facilities & Safety,49
Vincente was so accommodating and so helpful in recommending drinks. He was very knowledgeable in recommending which cocktails we would like and he was able to explain the cocktails in detail which was very helpful!   Great bartender and will come back in the future. Aww Thanks Vincente!,5,2026-01-02,2025-01-02,Drinks & Alcohol,47
Vincente was so accommodating and so helpful in recommending drinks. He was very knowledgeable in recommending which cocktails we would like and he was able to explain the cocktails in detail which was very helpful!   Great bartender and will come back in the future. Aww Thanks Vincente!,5,2026-01-02,2025-01-02,Facilities & Safety,47
"Super like here, High class high quality, perfect PR team >>誠陽super nice",5,2026-01-02,2023-01-03,Service & Staff,12
"Been here for 4-5 times. Best bar in Taipei, the atmosphere is so chill and such a vibe. Vincente was really took a good care of us.",5,2026-01-02,2024-01-03,Drinks & Alcohol,27
"Been here for 4-5 times. Best bar in Taipei, the atmosphere is so chill and such a vibe. Vincente was really took a good care of us.",5,2026-01-02,2024-01-03,Crowd & Atmosphere,27
When we are arriving at the entrance. The hostess  in front not quite warm welcome seems like we are just a tourist and confused about us like doesn’t want allowed us to get in. But when we are get in the place is so fancy and the bartender …,2,2026-01-02,2024-01-03,Drinks & Alcohol,49
When we are arriving at the entrance. The hostess  in front not quite warm welcome seems like we are just a tourist and confused about us like doesn’t want allowed us to get in. But when we are get in the place is so fancy and the bartender …,2,2026-01-02,2024-01-03,Facilities & Safety,49
